item_id,item,engine_home,state,status,basis,rule_types,source_types,values_found,rule_ids,citations,official_links,snippet
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,CT,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,FL,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,GA,rule_without_value,,Permission,,,GA-0025,O.C.G.A. § 50-18-71(d),https://georgialibraries.org/librarylaws/Georgia%20Open%20Records%20Act%20(O.C.G.A.%20%C2%A7%C2%A7%2050-18-70%20through%2050-18-74).pdf,"Where a requester has not paid costs lawfully incurred for a prior request, the agency may require prepayment for all future requests from that person until the prior costs are paid or the payment dispute is resolved."
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,ID,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,IL,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,IN,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,KS,rule_without_value,,Trigger,Statute,,KS-0042,K.S.A. 45-219(e)(2),https://ksrevisor.gov/statutes/chapters/ch45/045_002_0019.html,"If the agency has made reasonable efforts to contact the requester under subsection (e) and the requester fails to respond by the end of the third business day, the request is deemed withdrawn until the requester makes s"
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,LA,rule_without_value,,Permission,Statute,,LA-0024,La. R.S. 44:32(C)(1)(a),https://www.legis.la.gov/Legis/Law.aspx?d=99691,"The custodian need not provide copies where the requester fails to pay applicable copying fees after advance notice of the amount, or has an outstanding balance from a prior request."
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,MA,defers_to_city,,Permission/Prohibition/Requirement,Statute,,MA-0040 MA-0041 MA-0042,"M.G.L. c. 66, § 10(d)(vi) | M.G.L. c. 66, § 10(d)(vii) | M.G.L. c. 66, § 10(e)",https://malegislature.gov/Laws/GeneralLaws/PartI/TitleX/Chapter66/Section10,A records access officer shall not charge a fee for a public record unless the RAO responded to the requestor within 10 business days under subsection (b).
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,MI,value_present,fixed,Remedy/Requirement,,5% | 50%,MI-0045 MI-0051,Mich. Comp. Laws § 15.234(3) | Mich. Comp. Laws § 15.234(9),https://www.legislature.mi.gov/Laws/MCL?objectName=MCL-15-234,"A fee for search, examination, review, and separation/deletion of exempt material may not be charged unless failure to charge would result in unreasonably high costs to the public body because of the nature of the reques"
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,MN,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,MO,rule_without_value,fixed,Requirement/Trigger,,,MO-0026 MO-0027,"§ 610.026.2, RSMo",https://revisor.mo.gov/main/OneSection.aspx?section=610.026,"A request is considered withdrawn if the requester fails to remit all fees within ninety days, or within one hundred fifty days if the requested fees are greater than one thousand dollars."
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,NC,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,NE,rule_without_value,fixed,Trigger,Statute,,NE-0016,Neb. Rev. Stat. § 84-712(4),https://nebraskalegislature.gov/laws/statutes.php?statute=84-712,"If the requester does not respond to the custodian within ten business days of the cost estimate, the custodian shall not proceed to fulfill the request."
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,NJ,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,NV,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,NY,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,OH,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,OK,actual_cost_or_reasonable,,Permission,,,OK-0019,"Okla. Stat. tit. 51, § 24A.5(4)",https://www.oscn.net/applications/oscn/deliverdocument.asp?citeid=80292,"If a request is solely for a commercial purpose, or would clearly cause excessive disruption of the body's essential functions, the body may charge a reasonable fee to recover the direct cost of record search and copying"
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,OR,value_present,fixed,Trigger,,60 days,OR-0025,Or. Rev. Stat. § 192.329(3)(b),https://www.oregonlegislature.gov/bills_laws/ors/ors192.html,"If the requester fails to pay the fee within 60 days of being informed of the fee (or within 60 days of denial of a fee waiver), the public body shall close the request."
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,PA,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,SC,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,TN,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,TX,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,UT,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,VA,silent,,,,,,,,
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,WA,rule_without_value,,Trigger,,,WA-0032,RCW 42.56.120(4),https://app.leg.wa.gov/RCW/default.aspx?cite=42.56.120,"If the requester fails to inspect, pay for, or claim an installment of a records request, the agency need not fulfill the balance of the request."
payment.nonpayment,Nonpayment consequence (withdrawn after N days; prior-debt prepayment),feeNonpayment + estimatePolicy + jurisdiction_rules payment.deposit_lapse_action,WI,silent,,,,,,,,
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",AL,actual_cost_or_reasonable,,Requirement,Statute,,AL-0044,"Ala. Code § 36-12-44(b)(2) (added by SB270, 2024 Reg. Sess.)",https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2024RS/SB270-enr.pdf,"For a time-intensive request, the public officer shall require the requester to pay a reasonable fee set by the public officer before providing a substantive response."
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",AZ,rule_without_value,ceiling,Permission,,,AZ-0022,Ariz. Rev. Stat. § 39-121.01(D)(1),https://www.azleg.gov/ars/39/00121-01.htm,The custodian may require a person requesting a mailed copy to pay in advance for any copying and postage charges.
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",CA,silent,,,,,,,,
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",CO,silent,,,,,,,,
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",CT,rule_without_value,floor,Permission,,,CT-0022,Conn. Gen. Stat. § 1-212(c),https://www.cga.ct.gov/current/pub/chap_014.htm,A public agency may require prepayment of any fee if the fee is estimated to be ten dollars or more.
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",FL,silent,,,,,,,,
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",GA,value_present,,Permission,,$500.00,GA-0024,O.C.G.A. § 50-18-71(d),https://georgialibraries.org/librarylaws/Georgia%20Open%20Records%20Act%20(O.C.G.A.%20%C2%A7%C2%A7%2050-18-70%20through%2050-18-74).pdf,"Where the estimated production cost exceeds $500.00, the agency may insist on prepayment of the costs before beginning search, retrieval, review, or production."
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",ID,rule_without_value,,Permission,,,ID-0024,Idaho Code § 74-102(12),https://legislature.idaho.gov/statutesrules/idstat/Title74/T74CH1/SECT74-102/,The custodian may require advance payment of the fees authorized by this section before providing the records.
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",IL,silent,,,,,,,,
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",IN,silent,,,,,,,,
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",KS,rule_without_value,,Permission,Statute,,KS-0043,K.S.A. 45-218(f),https://ksrevisor.gov/statutes/chapters/ch45/045_002_0018.html,"A public agency may charge and require advance payment of a fee for providing access to or furnishing copies of public records, subject to K.S.A. 45-219."
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",LA,rule_without_value,,Permission,Statute,,LA-0023,La. R.S. 44:32(C)(1)(a),https://www.legis.la.gov/Legis/Law.aspx?d=99691,The custodian may request payment of fees in advance of production.
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",MA,rule_without_value,,Permission,Administrative Rule,,MA-0044,950 CMR 32.06(2)(f),https://www.mass.gov/regulations/950-CMR-3200-public-records-access,A records access officer may delay provision of records until all fees related to the request are paid in full by the person seeking access.
payment.depositClock,Statutory clock effect while a deposit is unpaid; grace; lapse action,"jurisdiction_rules:payment.{deposit_clock_effect,deposit_grace_days,deposit_lapse_action}",MI,value_present,fixed,Calculation/Exception/Permission/Trigger,,100% | 3 days | 365 days | 45 days | 48 days,MI-0056 MI-0057 MI-0059 MI-0060,Mich. Comp. Laws § 15.234(11) | Mich. Comp. Laws § 15.234(12) | Mich. Comp. Laws § 15.234(14),https://www.legislature.mi.gov/Laws/MCL?objectName=MCL-15-234,"For a subsequent request from an individual who did not pay in full for a prior fulfilled request, the body may require a deposit of up to 100% of the estimated fee before beginning the search, if six enumerated conditio"
